frame_id,8's score,pos_x,pos_y,per_x,per_y
744,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
745,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
746,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
747,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
748,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
749,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
750,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
751,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
752,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
753,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
754,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
755,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
756,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
757,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
758,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
759,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
760,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
761,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
762,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
763,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
764,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
765,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
766,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
767,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
768,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
769,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
770,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
771,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
772,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
773,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
774,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
775,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
776,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
777,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
778,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
779,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
780,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
781,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
782,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
783,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
784,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
785,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
786,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
787,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
788,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
789,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
790,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
791,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
792,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
793,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
794,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
795,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
796,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
797,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
798,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
799,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
800,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
801,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
802,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
803,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
804,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
805,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
806,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
807,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
808,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
809,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
810,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
811,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
812,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
813,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
814,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
815,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
816,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
817,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
818,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
819,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
820,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
821,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
822,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
823,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
824,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
825,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
826,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
827,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
828,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
829,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
830,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
831,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
832,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
833,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
834,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
835,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
836,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
837,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
838,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
839,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
840,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
841,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
842,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
843,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
844,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
845,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
846,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
847,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
848,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
849,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
850,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
851,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
852,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
853,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
854,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
855,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
856,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
857,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
858,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
859,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
860,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
861,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
862,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
863,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
864,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
865,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
866,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
867,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
868,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
869,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
870,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
871,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
872,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
873,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
874,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
875,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
876,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
877,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
878,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
879,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
880,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
881,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
882,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
883,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
884,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
885,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
886,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
887,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
888,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
889,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
890,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
891,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
892,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
893,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
894,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
895,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
896,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
897,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
898,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
899,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
900,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
901,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
902,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
903,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
904,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
905,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
906,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
907,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
908,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
909,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
910,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
911,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
912,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
913,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
914,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
915,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
916,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
917,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
918,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
919,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
920,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
921,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
922,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
923,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
924,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
925,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
926,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
927,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
928,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
929,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
930,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
931,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
932,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
933,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
934,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
935,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
936,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
937,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
938,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
939,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
940,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
941,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
942,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
943,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
944,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
945,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
946,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
947,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
948,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
949,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
950,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
951,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
952,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
953,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
954,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
955,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
956,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
957,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
958,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
959,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
960,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
961,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
962,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
963,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
964,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
965,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
966,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
967,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
968,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
969,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
970,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
971,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
972,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
973,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
974,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
975,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
976,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
977,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
978,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
979,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
980,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
981,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
982,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
983,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
984,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
985,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
986,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
987,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
988,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
989,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
990,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
991,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
992,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
993,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
994,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
995,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
996,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
997,5.414602819574703e-11,4.976572221292019,19.00000000000002,1.0,0.0
998,5.4098552862364743e-11,5.052572221292019,19.00000000000002,1.0,0.0
